@relation imu_motion_train_raw

@attribute gyro_x numeric
@attribute gyro_y numeric
@attribute gyro_z numeric
@attribute mag_x numeric
@attribute mag_y numeric
@attribute mag_z numeric
@attribute acc_x numeric
@attribute acc_y numeric
@attribute acc_z numeric
@attribute label {cross,rotate_wrist,up_down}

@data
19.687000,4.200000,-18.795000,7.200000,-33.400000,-70.900000,-0.314000,-0.092000,0.364000,cross
17.307000,-2.905000,-19.670000,8.400000,-34.200000,-71.200000,-0.334000,-0.104000,0.448000,cross
12.547000,-6.685000,-19.705000,8.100000,-34.800000,-70.600000,-0.367000,-0.158000,0.545000,cross
-0.752000,-6.667000,-14.752000,7.900000,-34.300000,-71.500000,-0.425000,-0.264000,0.699000,cross
-9.572000,-3.412000,-12.040000,8.400000,-34.500000,-71.100000,-0.453000,-0.284000,0.770000,cross
-19.810000,0.752000,-9.905000,8.800000,-34.300000,-70.200000,-0.484000,-0.270000,0.816000,cross
-29.102000,5.705000,-8.645000,7.800000,-34.300000,-70.500000,-0.511000,-0.256000,0.832000,cross
-34.615000,10.990000,-6.527000,8.100000,-33.600000,-71.100000,-0.516000,-0.267000,0.821000,cross
-34.825000,16.625000,-1.942000,7.200000,-33.300000,-71.800000,-0.500000,-0.278000,0.778000,cross
-30.747000,22.365000,4.410000,7.600000,-33.900000,-70.800000,-0.468000,-0.268000,0.697000,cross
-20.755000,29.732000,14.332000,7.000000,-33.100000,-71.700000,-0.402000,-0.180000,0.483000,cross
-15.855000,28.840000,16.625000,7.200000,-31.900000,-71.100000,-0.371000,-0.169000,0.364000,cross
-10.657000,23.677000,20.317000,7.000000,-33.100000,-72.100000,-0.367000,-0.174000,0.228000,cross
-7.367000,15.067000,24.010000,7.000000,-33.600000,-71.800000,-0.375000,-0.142000,0.117000,cross
-7.000000,4.760000,24.080000,7.300000,-33.700000,-70.800000,-0.358000,-0.079000,0.059000,cross
-8.365000,-5.267000,20.125000,6.900000,-32.700000,-71.100000,-0.321000,-0.036000,0.028000,cross
-10.640000,-14.875000,15.015000,7.800000,-32.700000,-71.700000,-0.299000,-0.018000,0.008000,cross
-13.772000,-32.707000,6.877000,7.900000,-32.500000,-71.100000,-0.278000,0.000000,0.019000,cross
-11.602000,-41.370000,3.657000,7.800000,-31.800000,-71.100000,-0.275000,0.007000,0.053000,cross
-6.930000,-49.945000,1.050000,8.500000,-32.700000,-72.000000,-0.283000,0.021000,0.107000,cross
-1.225000,-57.365000,-1.435000,8.700000,-32.700000,-71.500000,-0.306000,0.052000,0.184000,cross
5.617000,-62.527000,-5.162000,9.100000,-32.800000,-71.200000,-0.329000,0.079000,0.259000,cross
12.110000,-65.590000,-8.662000,9.900000,-32.400000,-71.400000,-0.330000,0.080000,0.319000,cross
19.232000,-67.077000,-10.675000,10.000000,-32.200000,-70.800000,-0.319000,0.070000,0.380000,cross
32.865000,-66.255000,-12.530000,11.100000,-33.400000,-71.500000,-0.316000,0.072000,0.467000,cross
37.782000,-65.905000,-12.355000,12.000000,-32.400000,-70.500000,-0.306000,0.067000,0.485000,cross
40.670000,-67.025000,-13.020000,12.400000,-32.400000,-69.900000,-0.283000,0.084000,0.494000,cross
41.160000,-69.825000,-14.350000,13.900000,-32.700000,-70.300000,-0.257000,0.079000,0.521000,cross
41.125000,-72.975000,-14.140000,13.600000,-33.100000,-70.000000,-0.240000,0.057000,0.565000,cross
42.665000,-75.600000,-13.002000,14.500000,-33.700000,-69.400000,-0.239000,0.055000,0.612000,cross
46.392000,-77.437000,-11.725000,14.500000,-33.700000,-69.100000,-0.230000,0.050000,0.652000,cross
58.870000,-77.980000,-7.157000,15.400000,-33.700000,-69.100000,-0.258000,0.040000,0.731000,cross
67.165000,-77.892000,-1.032000,16.500000,-34.500000,-69.000000,-0.325000,0.005000,0.722000,cross
74.392000,-79.117000,6.335000,16.900000,-34.800000,-67.800000,-0.387000,0.014000,0.709000,cross
78.155000,-81.147000,12.442000,17.400000,-34.800000,-67.500000,-0.384000,0.028000,0.730000,cross
75.407000,-83.702000,17.097000,18.300000,-35.700000,-66.600000,-0.362000,0.073000,0.781000,cross
64.960000,-87.220000,16.625000,18.700000,-36.000000,-66.900000,-0.354000,0.157000,0.843000,cross
49.577000,-92.172000,10.675000,19.500000,-35.200000,-65.800000,-0.331000,0.180000,0.941000,cross
12.705000,-96.950000,1.662000,21.600000,-35.800000,-64.800000,-0.296000,0.093000,1.208000,cross
-7.437000,-96.670000,0.297000,22.200000,-35.700000,-65.400000,-0.280000,0.081000,1.316000,cross
-23.030000,-95.637000,-1.365000,22.500000,-35.800000,-64.300000,-0.252000,0.085000,1.431000,cross
-32.410000,-92.750000,-2.607000,23.200000,-35.100000,-64.600000,-0.251000,0.094000,1.539000,cross
-36.925000,-87.202000,-2.642000,23.200000,-34.800000,-62.400000,-0.294000,0.124000,1.632000,cross
-36.032000,-79.677000,-2.677000,24.600000,-33.700000,-61.900000,-0.340000,0.155000,1.695000,cross
-27.930000,-70.647000,-1.942000,25.000000,-34.200000,-61.800000,-0.358000,0.152000,1.725000,cross
5.040000,-47.810000,10.815000,25.000000,-33.300000,-62.200000,-0.339000,0.134000,1.626000,cross
20.580000,-36.085000,19.740000,26.100000,-34.000000,-61.200000,-0.272000,0.178000,1.501000,cross
31.360000,-27.020000,25.987000,25.600000,-33.600000,-60.600000,-0.182000,0.246000,1.363000,cross
39.392000,-23.502000,27.510000,26.100000,-33.100000,-60.700000,-0.105000,0.286000,1.190000,cross
41.247000,-25.690000,27.247000,27.600000,-33.600000,-60.100000,-0.061000,0.285000,1.018000,cross
34.475000,-33.022000,23.695000,26.800000,-34.800000,-59.800000,-0.027000,0.319000,0.899000,cross
19.705000,-44.065000,13.475000,26.700000,-33.400000,-59.500000,0.023000,0.363000,0.850000,cross
-14.122000,-63.700000,-12.827000,27.400000,-34.200000,-59.200000,0.082000,0.277000,0.947000,cross
-18.235000,-68.250000,-18.707000,27.300000,-33.600000,-58.900000,0.062000,0.184000,1.018000,cross
-14.087000,-68.897000,-18.462000,27.600000,-33.300000,-58.200000,0.022000,0.140000,1.054000,cross
-4.007000,-66.272000,-15.032000,27.600000,-33.100000,-58.000000,0.000000,0.116000,1.071000,cross
8.855000,-61.250000,-9.537000,28.600000,-33.300000,-57.100000,0.007000,0.086000,1.053000,cross
19.757000,-55.702000,-2.887000,28.600000,-32.700000,-56.100000,0.021000,0.087000,0.975000,cross
28.787000,-52.605000,3.657000,28.500000,-33.600000,-55.900000,0.072000,0.068000,0.862000,cross
37.117000,-54.810000,22.942000,29.700000,-33.400000,-55.800000,0.091000,0.000000,0.602000,cross
30.467000,-61.075000,28.560000,29.500000,-33.100000,-54.600000,0.090000,0.086000,0.432000,cross
12.092000,-71.907000,23.100000,29.500000,-33.900000,-54.100000,0.136000,0.219000,0.284000,cross
-17.972000,-86.940000,7.787000,30.600000,-33.300000,-52.900000,0.212000,0.317000,0.198000,cross
-51.275000,-108.360000,-10.535000,31.300000,-32.400000,-53.500000,0.313000,0.278000,0.186000,cross
-73.027000,-125.667000,-26.722000,31.600000,-32.500000,-51.900000,0.399000,0.174000,0.380000,cross
-79.730000,-146.352000,-33.267000,31.800000,-31.900000,-50.800000,0.351000,0.070000,0.540000,cross
-59.972000,-147.157000,-35.455000,32.800000,-31.900000,-49.900000,0.255000,0.091000,1.115000,cross
-39.532000,-138.512000,-39.147000,32.500000,-32.500000,-48.900000,0.175000,0.120000,1.348000,cross
-18.077000,-124.092000,-44.065000,33.000000,-32.200000,-47.500000,0.107000,0.097000,1.552000,cross
3.605000,-107.467000,-44.922000,32.800000,-32.700000,-45.700000,0.091000,-0.001000,1.753000,cross
23.887000,-84.262000,-41.002000,33.000000,-31.900000,-45.000000,0.092000,-0.125000,1.831000,cross
40.040000,-66.062000,-32.532000,33.000000,-33.100000,-43.500000,0.127000,-0.202000,1.867000,cross
45.832000,-48.160000,-22.767000,32.800000,-33.600000,-42.100000,0.177000,-0.252000,1.881000,cross
27.650000,-22.365000,-4.182000,32.700000,-32.700000,-41.700000,0.189000,-0.247000,1.854000,cross
9.380000,-15.540000,1.347000,33.300000,-33.600000,-40.200000,0.160000,-0.197000,1.777000,cross
-8.662000,-14.122000,3.745000,32.400000,-33.000000,-39.100000,0.142000,-0.140000,1.713000,cross
-23.432000,-14.595000,5.355000,32.100000,-32.800000,-38.700000,0.146000,-0.101000,1.664000,cross
-33.267000,-14.035000,9.012000,32.400000,-32.400000,-37.900000,0.167000,-0.071000,1.630000,cross
-38.272000,-11.707000,13.090000,33.000000,-32.800000,-38.500000,0.186000,-0.012000,1.593000,cross
-38.692000,-8.015000,14.157000,32.400000,-32.700000,-37.500000,0.197000,0.066000,1.565000,cross
-32.777000,0.210000,5.827000,32.500000,-32.800000,-37.300000,0.256000,0.141000,1.558000,cross
-24.955000,4.305000,2.467000,32.500000,-32.500000,-36.700000,0.280000,0.117000,1.565000,cross
-14.945000,6.790000,0.840000,33.100000,-33.400000,-37.000000,0.282000,0.102000,1.593000,cross
-4.497000,11.427000,-0.612000,32.800000,-32.100000,-37.900000,0.245000,0.080000,1.647000,cross
7.245000,8.855000,0.070000,32.700000,-32.800000,-38.500000,0.193000,0.002000,1.624000,cross
17.657000,12.460000,3.465000,32.800000,-31.800000,-38.500000,0.180000,0.013000,1.772000,cross
23.747000,17.850000,3.675000,32.100000,-32.100000,-39.900000,0.155000,0.021000,1.781000,cross
21.542000,34.790000,1.942000,32.500000,-32.100000,-40.600000,0.189000,-0.018000,1.887000,cross
16.502000,45.937000,2.747000,33.100000,-33.300000,-41.200000,0.205000,-0.062000,1.909000,cross
11.567000,56.035000,5.530000,33.000000,-33.400000,-42.600000,0.206000,-0.087000,1.894000,cross
6.702000,64.680000,9.012000,32.200000,-33.300000,-43.500000,0.198000,-0.098000,1.857000,cross
2.485000,72.135000,13.282000,33.300000,-33.400000,-44.500000,0.188000,-0.101000,1.812000,cross
-1.662000,79.537000,16.747000,33.100000,-32.500000,-45.900000,0.176000,-0.075000,1.753000,cross
-5.845000,86.747000,18.287000,32.200000,-34.000000,-46.900000,0.168000,-0.035000,1.689000,cross
-15.382000,99.155000,18.217000,32.500000,-33.100000,-48.000000,0.176000,0.020000,1.555000,cross
-17.010000,103.582000,17.780000,31.900000,-31.600000,-50.500000,0.184000,0.026000,1.489000,cross
-15.085000,106.767000,19.460000,31.200000,-32.200000,-51.100000,0.181000,0.011000,1.416000,cross
-8.505000,109.112000,23.555000,31.300000,-32.400000,-52.200000,0.180000,-0.003000,1.343000,cross
1.102000,110.670000,28.595000,31.500000,-31.800000,-53.200000,0.170000,0.009000,1.263000,cross
10.710000,111.422000,32.445000,30.600000,-31.900000,-54.600000,0.152000,0.041000,1.175000,cross
17.412000,111.265000,34.230000,29.500000,-32.500000,-54.000000,0.156000,0.079000,1.098000,cross
19.915000,107.922000,31.412000,30.300000,-31.900000,-55.600000,0.193000,0.126000,0.958000,cross
17.255000,105.892000,28.805000,29.400000,-32.700000,-57.000000,0.193000,0.138000,0.893000,cross
12.740000,103.600000,25.672000,29.800000,-32.500000,-57.300000,0.191000,0.148000,0.827000,cross
7.857000,100.712000,22.435000,28.600000,-32.700000,-57.400000,0.190000,0.141000,0.769000,cross
5.197000,98.157000,19.390000,29.400000,-32.800000,-58.500000,0.174000,0.130000,0.733000,cross
3.990000,95.952000,16.887000,27.600000,-32.700000,-59.800000,0.152000,0.128000,0.687000,cross
3.447000,93.555000,14.542000,27.300000,-32.400000,-60.100000,0.133000,0.124000,0.648000,cross
6.825000,88.130000,13.597000,26.800000,-32.100000,-60.100000,0.115000,0.061000,0.558000,cross
9.572000,84.332000,15.242000,26.800000,-32.500000,-61.500000,0.103000,0.030000,0.498000,cross
10.517000,79.415000,17.762000,26.200000,-32.500000,-62.200000,0.093000,0.000000,0.453000,cross
9.940000,73.990000,19.967000,25.500000,-33.100000,-62.500000,0.087000,-0.021000,0.418000,cross
7.927000,68.162000,20.895000,23.800000,-32.800000,-63.100000,0.073000,-0.031000,0.383000,cross
3.710000,61.565000,20.387000,24.700000,-33.900000,-63.600000,0.054000,-0.032000,0.348000,cross
-3.290000,52.762000,18.532000,25.000000,-34.000000,-64.500000,0.037000,-0.040000,0.325000,cross
-17.920000,32.585000,14.875000,23.100000,-33.600000,-64.300000,-0.002000,-0.101000,0.364000,cross
-25.095000,23.205000,17.325000,22.900000,-32.700000,-64.600000,-0.035000,-0.136000,0.399000,cross
-31.045000,14.892000,20.387000,22.900000,-33.400000,-65.100000,-0.061000,-0.147000,0.451000,cross
-34.562000,8.645000,22.085000,22.900000,-32.700000,-64.300000,-0.077000,-0.147000,0.522000,cross
-37.642000,4.305000,23.677000,23.100000,-33.100000,-65.400000,-0.099000,-0.145000,0.594000,cross
-39.445000,1.960000,25.182000,22.000000,-32.400000,-65.100000,-0.136000,-0.133000,0.675000,cross
-39.095000,1.925000,26.372000,22.500000,-32.100000,-65.200000,-0.182000,-0.127000,0.757000,cross
-30.257000,7.945000,29.067000,22.000000,-32.400000,-65.400000,-0.222000,-0.167000,0.864000,cross
-22.085000,12.040000,33.075000,22.500000,-32.100000,-65.500000,-0.209000,-0.203000,0.878000,cross
-13.667000,15.540000,39.620000,22.200000,-32.200000,-65.200000,-0.198000,-0.225000,0.853000,cross
-7.140000,16.975000,46.952000,21.300000,-31.800000,-65.200000,-0.186000,-0.223000,0.811000,cross
-4.060000,16.362000,52.885000,20.700000,-31.900000,-65.700000,-0.167000,-0.202000,0.775000,cross
-4.550000,13.912000,56.297000,19.900000,-31.800000,-66.000000,-0.148000,-0.181000,0.742000,cross
-8.137000,10.045000,58.345000,20.200000,-31.800000,-65.800000,-0.138000,-0.175000,0.721000,cross
-21.315000,0.472000,62.107000,20.200000,-31.300000,-66.000000,-0.125000,-0.175000,0.735000,cross
-28.577000,-3.325000,63.472000,20.700000,-31.300000,-65.800000,-0.124000,-0.173000,0.777000,cross
-34.947000,-5.985000,64.680000,19.600000,-31.600000,-65.100000,-0.125000,-0.178000,0.818000,cross
-40.337000,-7.612000,66.517000,20.500000,-31.200000,-65.700000,-0.125000,-0.191000,0.868000,cross
-44.625000,-8.015000,69.282000,20.200000,-30.400000,-65.200000,-0.127000,-0.191000,0.919000,cross
-48.825000,-7.717000,72.695000,20.500000,-29.800000,-65.400000,-0.131000,-0.188000,0.955000,cross
-52.797000,-7.420000,76.842000,20.700000,-29.700000,-64.900000,-0.141000,-0.180000,0.978000,cross
-59.815000,-8.102000,83.440000,20.200000,-28.900000,-65.200000,-0.156000,-0.132000,0.989000,cross
-63.245000,-8.942000,84.980000,20.200000,-28.600000,-65.500000,-0.149000,-0.106000,0.998000,cross
-66.692000,-9.607000,86.170000,20.800000,-28.800000,-65.700000,-0.141000,-0.096000,1.011000,cross
-68.635000,-9.852000,87.657000,19.900000,-26.700000,-65.400000,-0.135000,-0.089000,1.020000,cross
-69.370000,-9.817000,88.760000,20.500000,-28.000000,-65.100000,-0.134000,-0.068000,1.024000,cross
-69.720000,-9.730000,89.512000,20.700000,-27.000000,-64.600000,-0.132000,-0.058000,1.024000,cross
-69.002000,-9.467000,90.475000,20.100000,-26.800000,-65.400000,-0.136000,-0.046000,1.029000,cross
-63.840000,-8.172000,92.312000,19.500000,-26.100000,-64.900000,-0.150000,-0.041000,1.035000,cross
-58.695000,-7.350000,94.237000,19.800000,-24.900000,-64.800000,-0.145000,-0.053000,1.032000,cross
-53.725000,-6.492000,96.617000,20.500000,-24.900000,-65.500000,-0.145000,-0.041000,1.034000,cross
-49.595000,-5.582000,98.035000,19.600000,-24.900000,-64.300000,-0.146000,-0.025000,1.032000,cross
-46.672000,-4.830000,98.437000,20.200000,-25.600000,-65.100000,-0.145000,-0.013000,1.023000,cross
-44.642000,-4.445000,97.930000,19.900000,-24.300000,-65.400000,-0.144000,-0.001000,1.014000,cross
-43.295000,-4.322000,97.037000,19.300000,-23.800000,-64.500000,-0.144000,0.014000,1.010000,cross
-41.265000,-3.920000,95.462000,20.100000,-23.200000,-65.700000,-0.173000,0.020000,1.003000,cross
-39.025000,-3.412000,95.760000,19.900000,-23.500000,-65.700000,-0.185000,0.026000,0.997000,cross
-36.820000,-2.677000,96.197000,19.600000,-22.200000,-65.200000,-0.197000,0.038000,0.982000,cross
-34.755000,-1.837000,96.495000,19.600000,-22.300000,-65.500000,-0.199000,0.048000,0.966000,cross
-32.952000,-1.207000,96.950000,19.800000,-22.200000,-64.300000,-0.190000,0.049000,0.939000,cross
-32.252000,-1.295000,97.615000,19.900000,-22.200000,-65.800000,-0.186000,0.064000,0.896000,cross
-32.392000,-2.555000,97.510000,20.200000,-21.400000,-65.100000,-0.193000,0.108000,0.840000,cross
-30.065000,-9.642000,93.135000,20.100000,-21.100000,-66.000000,-0.239000,0.281000,0.701000,cross
-24.762000,-15.137000,87.622000,19.900000,-21.100000,-65.700000,-0.231000,0.390000,0.644000,cross
-18.725000,-21.262000,81.147000,19.500000,-21.300000,-65.200000,-0.207000,0.468000,0.610000,cross
-12.110000,-27.422000,74.007000,20.200000,-21.300000,-66.300000,-0.183000,0.526000,0.587000,cross
-6.125000,-34.667000,65.275000,20.700000,-22.000000,-65.500000,-0.134000,0.563000,0.587000,cross
-3.202000,-43.120000,55.842000,20.500000,-20.700000,-65.200000,-0.084000,0.559000,0.641000,cross
-2.905000,-51.870000,46.812000,20.800000,-21.100000,-64.800000,-0.079000,0.541000,0.736000,cross
-7.892000,-64.680000,29.137000,20.500000,-20.800000,-64.000000,-0.171000,0.488000,0.997000,cross
-9.695000,-64.155000,21.332000,20.800000,-21.000000,-64.300000,-0.205000,0.433000,1.150000,cross
-10.727000,-58.957000,16.345000,21.700000,-20.800000,-64.600000,-0.241000,0.385000,1.290000,cross
-12.967000,-50.400000,14.140000,22.300000,-20.700000,-64.500000,-0.295000,0.351000,1.394000,cross
-16.747000,-39.830000,13.230000,22.600000,-20.500000,-64.300000,-0.352000,0.337000,1.457000,cross
-19.687000,-28.175000,12.355000,23.100000,-20.100000,-63.600000,-0.395000,0.316000,1.477000,cross
-21.157000,-16.502000,12.005000,22.600000,-20.100000,-64.000000,-0.411000,0.296000,1.459000,cross
-20.405000,4.077000,13.230000,22.300000,-20.100000,-63.900000,-0.351000,0.302000,1.316000,cross
-20.842000,11.917000,13.195000,22.800000,-19.900000,-63.400000,-0.316000,0.339000,1.218000,cross
-20.895000,17.342000,11.217000,22.900000,-20.200000,-64.600000,-0.289000,0.363000,1.108000,cross
-18.970000,19.512000,8.435000,22.200000,-20.200000,-64.000000,-0.266000,0.399000,1.000000,cross
-16.800000,17.972000,5.145000,22.300000,-20.200000,-63.600000,-0.254000,0.452000,0.895000,cross
-14.560000,13.930000,-0.630000,22.300000,-19.500000,-64.200000,-0.252000,0.523000,0.821000,cross
-12.162000,8.102000,-9.432000,22.200000,-19.800000,-63.400000,-0.245000,0.572000,0.778000,cross
-4.550000,-3.237000,-30.432000,21.300000,-19.800000,-63.900000,-0.228000,0.583000,0.797000,cross
2.135000,-6.702000,-39.830000,22.000000,-19.300000,-64.200000,-0.226000,0.544000,0.843000,cross
10.027000,-8.120000,-46.672000,22.000000,-19.200000,-64.600000,-0.230000,0.491000,0.900000,cross
17.377000,-7.997000,-51.415000,22.900000,-20.500000,-64.800000,-0.234000,0.450000,0.954000,cross
23.660000,-6.860000,-54.967000,22.500000,-20.800000,-63.700000,-0.238000,0.411000,0.991000,cross
28.297000,-5.267000,-57.540000,22.800000,-20.100000,-63.700000,-0.241000,0.380000,1.015000,cross
30.135000,-3.780000,-60.182000,23.500000,-20.400000,-64.200000,-0.236000,0.380000,1.030000,cross
28.980000,-0.647000,-70.140000,21.700000,-20.800000,-63.900000,-0.203000,0.390000,1.058000,cross
29.172000,1.662000,-75.512000,22.500000,-21.100000,-64.200000,-0.174000,0.383000,1.055000,cross
29.802000,4.147000,-80.132000,22.600000,-21.100000,-64.900000,-0.143000,0.381000,1.044000,cross
31.097000,6.457000,-84.875000,22.900000,-21.100000,-64.800000,-0.115000,0.407000,1.035000,cross
31.832000,8.120000,-91.245000,22.600000,-21.700000,-63.300000,-0.083000,0.419000,1.029000,cross
32.112000,9.467000,-97.230000,23.100000,-22.300000,-64.300000,-0.073000,0.405000,1.026000,cross
32.602000,10.167000,-102.567000,22.500000,-22.800000,-63.700000,-0.076000,0.404000,1.012000,cross
33.985000,9.660000,-114.765000,22.500000,-22.500000,-63.700000,-0.016000,0.384000,1.049000,cross
35.735000,9.695000,-118.685000,21.700000,-22.800000,-64.200000,-0.002000,0.341000,1.067000,cross
38.220000,9.660000,-121.082000,22.600000,-23.500000,-64.500000,-0.010000,0.314000,1.073000,cross
41.195000,9.485000,-123.795000,22.800000,-24.100000,-64.200000,-0.009000,0.303000,1.088000,cross
44.047000,9.625000,-126.787000,22.000000,-23.100000,-64.000000,-0.007000,0.288000,1.109000,cross
47.057000,10.220000,-129.447000,23.200000,-24.100000,-64.600000,-0.013000,0.252000,1.109000,cross
50.557000,10.920000,-130.410000,22.500000,-24.700000,-63.900000,-0.020000,0.202000,1.102000,cross
55.405000,11.707000,-128.432000,23.500000,-25.300000,-63.700000,-0.015000,0.121000,1.044000,cross
55.457000,10.622000,-126.542000,23.700000,-26.100000,-64.500000,-0.008000,0.101000,1.004000,cross
52.867000,7.682000,-125.912000,23.400000,-25.900000,-64.200000,0.000000,0.095000,0.956000,cross
