@relation 'MLC'

@attribute F1_MEAN_ACC_Y numeric
@attribute F2_PEAK_TO_PEAK_GYR_Y numeric
@attribute F3_MAXIMUM_ACC_X numeric
@attribute F4_MINIMUM_GYR_Z numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_ENERGY_ACC_Z numeric
@attribute F7_MEAN_ACC_Z numeric
@attribute F8_MAXIMUM_ACC_Y numeric
@attribute F9_PEAK_TO_PEAK_ACC_Y numeric
@attribute F10_MAXIMUM_GYR_Z numeric
@attribute F11_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F12_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F13_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F14_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F15_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F16_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F17_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F18_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F19_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F20_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F21_MAXIMUM_ACC_Z_FILTER_1 numeric
@attribute F22_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F23_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F24_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F25_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute class {waving, walking, wrist}

@data
-0.0245056, 0.212769, -0.236206, -0.110474, -0.263184, 83.0625, 0.971191, 0.0580444, 0.210205, 0.0628662, 0.0135193, 0.0795288, 0.0264282, -0.0129089, -0.0187073, 0.0135193, 0.0795288, 0.0264282, -0.0187073, -0.0187073, 0.0571289, 0.0795288, 0.0264282, -0.0129089, -0.0187073, wrist
-0.272949, 0.620605, -0.232178, -0.0897217, -0.298096, 72.875, 0.909668, -0.0560303, 0.460205, 0.0878906, 0.0138855, 0.0802002, 0.0335693, -0.0196838, -0.0869141, 0.0138855, 0.0802002, 0.0335693, -0.0869141, -0.0869141, 0.0471191, 0.0802002, 0.0335693, -0.0196838, -0.0869141, wrist
-0.669434, 0.399414, -0.260254, -0.0793457, -0.287109, 40.5, 0.67334, -0.504395, 0.321289, 0.101624, 0.00714111, 0.0669556, 0.0190735, -0.0119324, -0.0650024, 0.00714111, 0.0669556, 0.0190735, -0.0650024, -0.0650024, 0.0174561, 0.0669556, 0.0190735, -0.0119324, -0.0650024, wrist
-0.906738, 0.140381, -0.243164, -0.0808716, -0.28418, 7.24609, 0.229126, -0.780273, 0.189453, 0.102844, 0.0088501, 0.0670776, 0.0145874, -0.0057373, -0.050354, 0.0088501, 0.0670776, 0.0145874, -0.050354, -0.050354, -0.0321045, 0.0670776, 0.0145874, -0.0057373, -0.050354, wrist
-0.866699, 0.161499, -0.191162, -0.165405, -0.246216, 15.75, -0.386475, -0.685547, 0.306152, 0.012207, 0.0158997, 0.100098, 0.0169678, -0.00106812, -0.0336914, 0.0158997, 0.100098, 0.0169678, -0.0336914, -0.0336914, -0.0307007, 0.100098, 0.0169678, -0.00106812, -0.0336914, wrist
-0.528809, 0.141602, -0.178101, -0.161133, -0.196167, 58.6563, -0.814941, -0.350342, 0.342041, 0.110474, 0.0127869, 0.0479736, 0.0172424, -0.00445557, 0.0209961, 0.0127869, 0.0479736, 0.0172424, 0.0209961, 0.0209961, -0.0078125, 0.0479736, 0.0172424, -0.00445557, 0.0209961, wrist
-0.202271, 0.126953, -0.19519, -0.0280762, -0.259277, 77.625, -0.937012, -0.128052, 0.250244, 0.133423, 0.00149536, 0.0661011, 0.0171356, -0.0156403, -0.00296021, 0.00149536, 0.0661011, 0.0171356, -0.00296021, -0.00296021, 0.00854492, 0.0661011, 0.0171356, -0.0156403, -0.00296021, wrist
-0.0739746, 0.337646, -0.193115, -0.189575, -0.278076, 80, -0.955566, -0.0140381, 0.214111, 0.0875854, 0.0263672, 0.144653, 0.0404358, -0.0140686, -0.0964966, 0.0263672, 0.144653, 0.0404358, -0.0964966, -0.0964966, 0.0458984, 0.144653, 0.0404358, -0.0140686, -0.0964966, wrist
-0.47876, 0.340088, -0.138062, -0.213989, -0.203125, 63.3125, -0.84668, -0.209106, 0.484375, 0.161499, 0.0385742, 0.0872803, 0.0509644, -0.0123901, -0.115662, 0.0385742, 0.0872803, 0.0509644, -0.115662, -0.115662, 0.0565186, 0.0872803, 0.0509644, -0.0123901, -0.115662, wrist
-0.827148, 0.215576, -0.154175, -0.126953, -0.207153, 21.6719, -0.460449, -0.672363, 0.287109, 0.155029, 0.00671387, 0.062561, 0.0209808, -0.014267, -0.0708618, 0.00671387, 0.062561, 0.0209808, -0.0708618, -0.0708618, 0.122559, 0.062561, 0.0209808, -0.014267, -0.0708618, wrist
-0.955566, 0.258301, -0.194092, -0.0430298, -0.224121, 2.66016, 0.114014, -0.90332, 0.0874023, 0.0790405, 0.00375366, 0.0631104, 0.0154114, -0.0116577, -0.0318604, 0.00375366, 0.0631104, 0.0154114, -0.0318604, -0.0318604, 0.0875244, 0.0631104, 0.0154114, -0.0116577, -0.0318604, wrist
-0.755859, 0.553711, -0.202148, -0.0674438, -0.273193, 30.4375, 0.573242, -0.530273, 0.387207, 0.205444, 0.00906372, 0.119141, 0.0259399, -0.0168762, 0.0065918, 0.00906372, 0.119141, 0.0259399, 0.0065918, 0.0065918, 0.115967, 0.119141, 0.0259399, -0.0168762, 0.0065918, wrist
-0.261719, 0.330322, -0.238159, -0.114746, -0.319336, 72.625, 0.905762, 0.0370483, 0.566406, 0.161499, 0.0145874, 0.102539, 0.0317688, -0.0171814, 0.0205994, 0.0145874, 0.102539, 0.0317688, 0.0205994, 0.0205994, 0.0880127, 0.102539, 0.0317688, -0.0171814, 0.0205994, wrist
-0.0692139, 0.61084, -0.234131, -0.141968, -0.316162, 76.1875, 0.930176, 0.180176, 0.732422, 0.2146, 0.0261536, 0.303955, 0.0406494, -0.0144958, -0.184082, 0.0261536, 0.303955, 0.0406494, -0.184082, -0.184082, 0.0605469, 0.303955, 0.0406494, -0.0144958, -0.184082, wrist
-0.84668, 0.664063, -0.19812, -0.177979, -0.27417, 17.1563, 0.319092, -0.532227, 0.455566, 0.122986, 0.0215149, 0.180908, 0.0266724, -0.00515747, -0.159424, 0.0215149, 0.180908, 0.0266724, -0.159424, -0.159424, 0.0332031, 0.180908, 0.0266724, -0.00515747, -0.159424, wrist
-0.628906, 0.318848, -0.173096, -0.279297, -0.231201, 45.0625, -0.686523, -0.233154, 0.70166, 0.280518, 0.0135193, 0.131836, 0.035675, -0.0221405, 0.0145264, 0.0135193, 0.131836, 0.035675, 0.0145264, 0.0145264, -0.0349121, 0.131836, 0.035675, -0.0221405, 0.0145264, wrist
-0.386963, 1.07227, -0.176147, -0.189209, -0.348145, 62, -0.831055, -0.0680542, 0.784668, 0.445801, 0.0406189, 0.350342, 0.0847778, -0.0441589, -0.228638, 0.0406189, 0.350342, 0.0847778, -0.228638, -0.228638, 0.186768, 0.350342, 0.0847778, -0.0441589, -0.228638, wrist
-0.887207, 0.374268, -0.192139, -0.126343, -0.308105, 10.8125, 0.0391235, -0.623535, 0.393066, 0.231323, 0.0309753, 0.258057, 0.0827637, -0.0517883, -0.1073, 0.0309753, 0.258057, 0.0827637, -0.1073, -0.1073, 0.239136, 0.258057, 0.0827637, -0.0517883, -0.1073, wrist
-0.385742, 0.813477, -0.232178, -0.299805, -0.367188, 64.4375, 0.850586, -0.126099, 0.591309, 0.137695, 0.0607605, 0.300049, 0.102661, -0.0419006, -0.0690918, 0.0607605, 0.300049, 0.102661, -0.0690918, -0.0690918, 0.190308, 0.300049, 0.102661, -0.0419006, -0.0690918, wrist
-0.0670166, 0.500977, 0.110046, -0.492676, -0.222168, 87.75, 0.996094, 0.114075, 0.350342, -0.0228882, 0.13623, 0.217896, 0.170288, -0.0340881, -0.0536499, 0.13623, 0.217896, 0.170288, -0.0536499, -0.0536499, 0.161133, 0.217896, 0.170288, -0.0340881, -0.0536499, wrist
0.0113068, 0.609375, 0.134155, -0.536133, -0.078064, 90.625, 1.01172, 0.110046, 0.270264, -0.00274658, 0.0596008, 0.147949, 0.126343, -0.0666504, -0.0751953, 0.0596008, 0.147949, 0.126343, -0.0751953, -0.0751953, 0.269287, 0.147949, 0.126343, -0.0666504, -0.0751953, wrist
0.00949097, 0.0158691, 0, -0.136108, -0.0220337, 88, 1, 0.0390015, 0.0560303, -0.00244141, 0.00399399, 0.0288849, 0.0092926, -0.00529861, -0.015686, 0.00399399, 0.0288849, 0.0092926, -0.015686, -0.015686, 0.00427246, 0.0288849, 0.0092926, -0.00529861, -0.015686, wrist
0.00957489, 0.00457764, -0.00701904, -0.00549316, -0.0130005, 88.0625, 1, 0.0140381, 0.00805664, -0.00152588, 0.00199699, 0.00600433, 0.0046463, -0.00264931, -0.00257492, 0.00199699, 0.00600433, 0.0046463, -0.00257492, -0.00257492, 0.00341797, 0.00600433, 0.0046463, -0.00264931, -0.00257492, wrist
0.00954437, 0.0167847, -0.00201416, -0.0982666, -0.0280151, 88.0625, 1, 0.0469971, 0.108032, -0.00183105, 0.00281143, 0.0304565, 0.0073204, -0.00450897, -0.0127335, 0.00281143, 0.0304565, 0.0073204, -0.0127335, -0.0127335, 0.00268555, 0.0304565, 0.0073204, -0.00450897, -0.0127335, wrist
0.00968933, 0.00366211, -0.00701904, -0.00488281, -0.0140381, 88.0625, 1.00098, 0.0140381, 0.00701904, -0.00183105, 0.00250244, 0.0051651, 0.00574112, -0.00323868, -0.00204659, 0.00250244, 0.0051651, 0.00574112, -0.00204659, -0.00204659, 0.00244141, 0.0051651, 0.00574112, -0.00323868, -0.00204659, wrist
0.00954437, 0.00305176, -0.00799561, -0.00457764, -0.0130005, 88, 1, 0.0130005, 0.00701904, -0.00183105, 0.00232506, 0.00518417, 0.00476837, -0.00244141, -0.00286674, 0.00232506, 0.00518417, 0.00476837, -0.00286674, -0.00286674, 0.00170898, 0.00518417, 0.00476837, -0.00244141, -0.00286674, wrist
0.00662231, 0.0198364, 0.0310059, -0.00823975, -0.078064, 88, 0.999512, 0.0610352, 0.0800171, 0.354736, 0.0268402, 0.0434875, 0.0678101, -0.0409546, -0.0136719, 0.0268402, 0.0434875, 0.0678101, -0.0136719, -0.0136719, 0.765625, 0.0434875, 0.0678101, -0.0409546, -0.0136719, wrist
0.00683212, 0.00427246, -0.00402832, -0.00671387, -0.0209961, 88.0625, 1, 0.0120239, 0.0120239, -0.00183105, 0.00744629, 0.00285721, 0.0145035, -0.00705719, -0.00126553, 0.00744629, 0.00285721, 0.0145035, -0.00126553, -0.00126553, 0.00219727, 0.00285721, 0.0145035, -0.00705719, -0.00126553, wrist
0.00677109, 0.00305176, -0.00598145, -0.00488281, -0.0180054, 88.0625, 1.00098, 0.00799561, 0.00299072, -0.00213623, 0.0051918, 0.00228119, 0.0113373, -0.00614548, -0.00120831, 0.0051918, 0.00228119, 0.0113373, -0.00120831, -0.00120831, 0.00109863, 0.00228119, 0.0113373, -0.00614548, -0.00120831, wrist
0.00680923, 0.00274658, -0.00598145, -0.00427246, -0.0159912, 88.0625, 1.00098, 0.00799561, 0.00299072, -0.00244141, 0.00487518, 0.00231934, 0.0092392, -0.0043602, -0.00135803, 0.00487518, 0.00231934, 0.0092392, -0.00135803, -0.00135803, 0.0012207, 0.00231934, 0.0092392, -0.0043602, -0.00135803, wrist
0.00583267, 0.0668335, 0.191162, -0.154785, -0.236206, 88, 1.00098, 0.332275, 0.541504, 1.50293, 0.115723, 0.371582, 0.295654, -0.179932, -0.140503, 0.115723, 0.371582, 0.295654, -0.140503, -0.140503, 0.022583, 0.371582, 0.295654, -0.179932, -0.140503, wrist
0.00852966, 1.51367, 0.53418, -0.108337, -0.323242, 91.9375, 1.0166, 0.328125, 0.69873, 2.5293, 0.190796, 0.294922, 0.309814, -0.119019, -0.171021, 0.190796, 0.294922, 0.309814, -0.171021, -0.171021, 0.273682, 0.294922, 0.309814, -0.119019, -0.171021, wrist
0.0440979, 1.5625, -0.0740356, -0.440674, -0.497314, 81.25, 0.950684, 0.731445, 0.901855, 1.1123, 0.0944824, 0.411377, 0.260742, -0.16626, -0.142456, 0.0944824, 0.411377, 0.260742, -0.142456, -0.142456, 0.273926, 0.411377, 0.260742, -0.16626, -0.142456, wrist
-0.435791, 0.587402, -0.190186, -0.541016, -0.26416, 60.125, 0.811523, -0.00402832, 0.852539, 0.386719, 0.0230103, 0.267578, 0.0394897, -0.0164795, -0.19873, 0.0230103, 0.267578, 0.0394897, -0.19873, -0.19873, 0.0533447, 0.267578, 0.0394897, -0.0164795, -0.19873, wrist
-0.882324, 0.406006, -0.231201, -0.0195313, -0.365234, 8.625, -0.00616837, -0.725586, 0.25293, 0.407227, 0.0090332, 0.2052, 0.0366516, -0.0276184, -0.122925, 0.0090332, 0.2052, 0.0366516, -0.122925, -0.122925, -0.062561, 0.2052, 0.0366516, -0.0276184, -0.122925, wrist
-0.316406, 0.541504, -0.28418, -0.0985718, -0.391357, 62.5313, -0.835449, 0.197144, 0.927734, 0.387207, 0.0525208, 0.161865, 0.074707, -0.0221863, 0.0245972, 0.0525208, 0.161865, 0.074707, 0.0245972, 0.0245972, 0.0366211, 0.161865, 0.074707, -0.0221863, 0.0245972, wrist
0.240356, 0.517578, -0.238159, -0.342529, -0.353271, 74.0625, -0.915039, 0.392334, 0.491455, 0.186768, 0.0457764, 0.30249, 0.086731, -0.0409241, -0.144287, 0.0457764, 0.30249, 0.086731, -0.144287, -0.144287, 0.0748291, 0.30249, 0.086731, -0.0409241, -0.144287, wrist
-0.52832, 0.734375, -0.106079, -0.745117, -0.313232, 50.9688, -0.736816, 0.0189819, 0.953613, 0.184326, 0.0737305, 0.273438, 0.0959473, -0.0222168, -0.26416, 0.0737305, 0.273438, 0.0959473, -0.26416, -0.26416, 0.209717, 0.273438, 0.0959473, -0.0222168, -0.26416, wrist
-0.799805, 0.469971, -0.135132, -0.348877, -0.200195, 23.4688, 0.379639, -0.358154, 0.694824, 0.275635, 0.0175018, 0.213257, 0.0384216, -0.0209198, -0.0552979, 0.0175018, 0.213257, 0.0384216, -0.0552979, -0.0552979, 0.231812, 0.213257, 0.0384216, -0.0209198, -0.0552979, wrist
-0.0393982, 0.338867, -0.0740356, -0.0350952, -0.163086, 84.4375, 0.978516, 0.280273, 0.73877, 0.102234, 0.0215607, 0.100586, 0.0222321, -0.000671387, 0.0283508, 0.0215607, 0.100586, 0.0222321, 0.0283508, 0.0283508, 0.13916, 0.100586, 0.0222321, -0.000671387, 0.0283508, wrist
0.487793, 0.513672, 0.0720215, -0.0482178, -0.0990601, 66.1875, 0.863281, 0.705566, 0.418457, 0.28833, 0.0396423, 0.113037, 0.0459595, -0.00632477, -0.0167542, 0.0396423, 0.113037, 0.0459595, -0.0167542, -0.0167542, 0.0612793, 0.113037, 0.0459595, -0.00632477, -0.0167542, wrist
0.674805, 0.765137, 0.133057, -0.404053, -0.0270386, 48.7188, 0.738281, 0.868652, 0.595703, 0.171875, 0.0368958, 0.244385, 0.0957642, -0.0588379, -0.180176, 0.0368958, 0.244385, 0.0957642, -0.180176, -0.180176, 0.138306, 0.244385, 0.0957642, -0.0588379, -0.180176, wrist
-0.164307, 0.499268, -0.0100098, -0.349121, -0.157104, 76.6875, 0.930664, 0.334229, 1.04688, 0.316406, 0.000854492, 0.218262, 0.0396118, -0.0387573, -0.206177, 0.000854492, 0.218262, 0.0396118, -0.206177, -0.206177, 0.102661, 0.218262, 0.0396118, -0.0387573, -0.206177, wrist
-0.903809, 0.615723, -0.137085, -0.17395, -0.181152, 12.4219, 0.235718, -0.655273, 0.385742, 0.182251, 0.0105743, 0.191406, 0.0306702, -0.0200958, -0.156006, 0.0105743, 0.191406, 0.0306702, -0.156006, -0.156006, -0.0378418, 0.191406, 0.0306702, -0.0200958, -0.156006, wrist
-0.653809, 0.373779, -0.164185, -0.0317383, -0.220215, 42.875, -0.67627, -0.350342, 0.574707, 0.211548, 0.00222778, 0.102966, 0.0198212, -0.0175934, 0.0111084, 0.00222778, 0.102966, 0.0198212, 0.0111084, 0.0111084, 0.00756836, 0.102966, 0.0198212, -0.0175934, 0.0111084, wrist
-0.0975952, 0.286621, -0.220215, -0.0805664, -0.288086, 78.6875, -0.945801, 0.078064, 0.456299, 0.173096, 0.019989, 0.150146, 0.0361938, -0.0162048, -0.0259399, 0.019989, 0.150146, 0.0361938, -0.0259399, -0.0259399, 0.0441895, 0.150146, 0.0361938, -0.0162048, -0.0259399, wrist
-0.140381, 0.600586, -0.203125, -0.518066, -0.275146, 77.25, -0.933105, 0.0280151, 0.475342, 0.0805664, 0.0194397, 0.158203, 0.0339966, -0.0145569, -0.141357, 0.0194397, 0.158203, 0.0339966, -0.141357, -0.141357, 0.117432, 0.158203, 0.0339966, -0.0145569, -0.141357, wrist
-0.773926, 0.738281, 0.0940552, -0.92334, -0.323242, 33.25, -0.57959, -0.506348, 0.482422, 0.222778, 0.0845947, 0.262939, 0.138672, -0.0540771, -0.229858, 0.0845947, 0.262939, 0.138672, -0.229858, -0.229858, 0.161499, 0.262939, 0.138672, -0.0540771, -0.229858, wrist
-0.636719, 0.959961, -0.0090332, -0.263428, -0.108032, 39.4688, 0.577148, 0.10907, 1.16309, 0.334473, 0.0172424, 0.327637, 0.0493164, -0.032074, -0.0811768, 0.0172424, 0.327637, 0.0493164, -0.0811768, -0.0811768, 0.244141, 0.327637, 0.0493164, -0.032074, -0.0811768, wrist
0.601563, 0.569824, 0.226196, -0.167847, -0.0860596, 52.6875, 0.736816, 0.949707, 0.894531, 0.376953, 0.0881348, 0.275879, 0.0881348, 2.28882e-05, -0.0090332, 0.0881348, 0.275879, 0.0881348, -0.0090332, -0.0090332, 0.151733, 0.275879, 0.0881348, 2.28882e-05, -0.0090332, wrist
0.900391, 0.53418, 0.298096, -0.412109, 0.155151, 11.9531, -0.210693, 1.04395, 0.71875, 0.254883, 0.0669556, 0.433105, 0.129028, -0.0620117, -0.362549, 0.0669556, 0.433105, 0.129028, -0.362549, -0.362549, 0.00909424, 0.433105, 0.129028, -0.0620117, -0.362549, wrist
0.427002, 0.799805, 0.245117, -0.251221, -0.0400391, 66.75, -0.866211, 0.741699, 0.696777, 0.286621, 0.0386963, 0.407227, 0.119507, -0.0808105, -0.360107, 0.0386963, 0.407227, 0.119507, -0.360107, -0.360107, 0.0737305, 0.407227, 0.119507, -0.0808105, -0.360107, wrist
0.753906, 1.33008, 0.327148, -0.329102, -0.0159912, 33.6563, -0.505859, 1.18457, 1.13574, 0.415283, 0.13147, 0.404053, 0.194946, -0.0634766, -0.106689, 0.13147, 0.404053, 0.194946, -0.106689, -0.106689, 0.46582, 0.404053, 0.194946, -0.0634766, -0.106689, wrist
0.648438, 0.995605, 0.263184, -0.579102, -0.000976563, 45.625, 0.672852, 1.09668, 1.08984, 0.286377, 0.0467224, 0.407471, 0.110596, -0.0638428, -0.315918, 0.0467224, 0.407471, 0.110596, -0.315918, -0.315918, 0.350342, 0.407471, 0.110596, -0.0638428, -0.315918, wrist
-0.518066, 0.716309, 0.0550537, -0.264404, -0.162109, 57.8438, 0.787109, 0.165161, 1.17188, 0.719238, 0.0304108, 0.331787, 0.0735474, -0.0430908, -0.260498, 0.0304108, 0.331787, 0.0735474, -0.260498, -0.260498, 0.137085, 0.331787, 0.0735474, -0.0430908, -0.260498, wrist
-0.885742, 0.455811, -0.131104, -0.115967, -0.186157, 14.2266, -0.225708, -0.668457, 0.370605, 0.178223, 0.00527954, 0.177612, 0.0358582, -0.0305786, -0.0924072, 0.00527954, 0.177612, 0.0358582, -0.0924072, -0.0924072, -0.0650635, 0.177612, 0.0358582, -0.0305786, -0.0924072, wrist
-0.279053, 0.261719, -0.155151, -0.0250244, -0.217163, 74.5, -0.919922, -0.0610352, 0.58252, 0.512207, 0.0172729, 0.181152, 0.0481567, -0.0308838, -0.0379333, 0.0172729, 0.181152, 0.0481567, -0.0379333, -0.0379333, 0.0419922, 0.181152, 0.0481567, -0.0308838, -0.0379333, wrist
-0.155884, 0.961426, -0.10907, -0.291748, -0.246216, 82.8125, -0.959961, 0.28125, 0.959473, 0.389648, 0.0450134, 0.451904, 0.0957031, -0.0506897, -0.243042, 0.0450134, 0.451904, 0.0957031, -0.243042, -0.243042, 0.314941, 0.451904, 0.0957031, -0.0506897, -0.243042, wrist
-0.730957, 0.605957, -0.221191, -0.263428, -0.451172, 26.4688, 0.0405273, -0.408203, 0.679688, 0.712402, 0.0142822, 0.38623, 0.0752563, -0.0609436, -0.200195, 0.0142822, 0.38623, 0.0752563, -0.200195, -0.200195, 0.418457, 0.38623, 0.0752563, -0.0609436, -0.200195, wrist
0.154297, 0.777344, -0.193115, -0.367188, -0.404297, 71.75, 0.900391, 0.998535, 1.38281, 0.549805, 0.0629272, 0.284668, 0.120483, -0.0575256, -0.0187225, 0.0629272, 0.284668, 0.120483, -0.0187225, -0.0187225, 0.10022, 0.284668, 0.120483, -0.0575256, -0.0187225, wrist
0.861816, 1.63965, 0.191162, -0.141968, -0.228149, 17.8281, 0.342529, 1.11523, 0.92334, 0.65625, 0.0933838, 0.407715, 0.13562, -0.0421448, -0.177734, 0.0933838, 0.407715, 0.13562, -0.177734, -0.177734, 0.175659, 0.407715, 0.13562, -0.0421448, -0.177734, wrist
0.825684, 1.46484, 0.273193, -0.361084, 0.104065, 23.1094, -0.478271, 1.01758, 0.38916, 0.395752, 0.076355, 0.194946, 0.133545, -0.0571289, -0.136963, 0.076355, 0.194946, 0.133545, -0.136963, -0.136963, 0.1521, 0.194946, 0.133545, -0.0571289, -0.136963, wrist
0.91748, 1.32324, 0.29126, -0.451904, 0.0280151, 15.1328, 0.126831, 1.1123, 0.480957, 0.44458, 0.0586548, 0.37793, 0.199951, -0.141235, -0.103271, 0.0586548, 0.37793, 0.199951, -0.103271, -0.103271, 0.519531, 0.37793, 0.199951, -0.141235, -0.103271, wrist
0.13916, 0.779297, 0.0450439, -0.626953, -0.256104, 71.8125, 0.901367, 0.763672, 1.13574, -0.136475, 0.012146, 0.216064, 0.0921631, -0.0800171, -0.237427, 0.012146, 0.216064, 0.0921631, -0.237427, -0.237427, 0.177612, 0.216064, 0.0921631, -0.0800171, -0.237427, wrist
-0.780762, 0.830566, -0.174072, -0.485596, -0.247192, 27.6406, 0.278809, -0.370361, 0.689453, 0.443115, 0.020752, 0.317383, 0.0489502, -0.0281982, -0.205811, 0.020752, 0.317383, 0.0489502, -0.205811, -0.205811, 0.0153809, 0.317383, 0.0489502, -0.0281982, -0.205811, wrist
-0.354736, 0.313965, -0.234131, -0.0183105, -0.286133, 67.625, -0.874512, -0.163086, 0.564453, 0.274902, 0.0115356, 0.222778, 0.0272827, -0.0157471, -0.0357971, 0.0115356, 0.222778, 0.0272827, -0.0357971, -0.0357971, 0.0440674, 0.222778, 0.0272827, -0.0157471, -0.0357971, wrist
-0.49585, 0.324707, -0.158081, -0.217041, -0.265137, 59.6563, -0.820801, -0.242188, 0.439453, 0.147705, 0.0350037, 0.0969849, 0.0476685, -0.0126648, -0.0969849, 0.0350037, 0.0969849, 0.0476685, -0.0969849, -0.0969849, 0.0690918, 0.0969849, 0.0476685, -0.0126648, -0.0969849, wrist
-0.885254, 0.411865, -0.12207, -0.215454, -0.184082, 15.9297, -0.382324, -0.691406, 0.314453, 0.134277, 0.0259552, 0.136475, 0.0444946, -0.0185394, -0.100464, 0.0259552, 0.136475, 0.0444946, -0.100464, -0.100464, 0.163818, 0.136475, 0.0444946, -0.0185394, -0.100464, wrist
-0.72168, 0.264648, -0.14209, -0.296631, -0.203125, 34.8438, 0.549316, -0.331299, 0.650391, 0.19751, 0.0220795, 0.189819, 0.0388489, -0.0167542, -0.0152588, 0.0220795, 0.189819, 0.0388489, -0.0152588, -0.0152588, 0.175659, 0.189819, 0.0388489, -0.0167542, -0.0152588, wrist
0.053772, 0.338623, -0.0830688, -0.109558, -0.160156, 83.5625, 0.975586, 0.280273, 0.640625, 0.188965, 0.0237427, 0.192261, 0.031189, -0.00744629, -0.030426, 0.0237427, 0.192261, 0.031189, -0.030426, -0.030426, 0.0751953, 0.192261, 0.031189, -0.00744629, -0.030426, wrist
-0.0932617, 0.238037, -0.0710449, -0.173096, -0.120056, 83.9375, 0.979004, 0.233154, 0.741699, 0.177368, 0.0157166, 0.156616, 0.0386353, -0.0229034, -0.171265, 0.0157166, 0.156616, 0.0386353, -0.171265, -0.171265, 0.0369873, 0.156616, 0.0386353, -0.0229034, -0.171265, wrist
-0.77002, 0.159058, -0.092041, -0.150146, -0.164185, 29.9375, 0.532715, -0.380371, 0.617188, 0.412354, 0.0125122, 0.166504, 0.0342102, -0.0216827, -0.162964, 0.0125122, 0.166504, 0.0342102, -0.162964, -0.162964, -0.0217285, 0.166504, 0.0342102, -0.0216827, -0.162964, wrist
-0.833496, 0.411377, -0.13208, -0.0421143, -0.285156, 20.25, -0.385498, -0.529297, 0.526367, 0.40625, 0.0114441, 0.233521, 0.0487061, -0.037262, -0.0562744, 0.0114441, 0.233521, 0.0487061, -0.0562744, -0.0562744, -0.0098877, 0.233521, 0.0487061, -0.037262, -0.0562744, wrist
-0.101868, 0.461914, -0.234131, -0.296387, -0.325195, 74.3125, -0.91748, 0.318115, 0.827637, 0.331787, 0.0366516, 0.207397, 0.0748901, -0.0382385, 0.0123291, 0.0366516, 0.207397, 0.0748901, 0.0123291, 0.0123291, 0.0635986, 0.207397, 0.0748901, -0.0382385, 0.0123291, wrist
0.258545, 0.119629, -0.221191, -0.0814819, -0.249146, 76.5625, -0.933105, 0.346191, 0.137085, 0.093689, 0.0150452, 0.117188, 0.0254517, -0.0104065, -0.0577698, 0.0150452, 0.117188, 0.0254517, -0.0577698, -0.0577698, 0.0372314, 0.117188, 0.0254517, -0.0104065, -0.0577698, wrist
0.042572, 0.561523, -0.197144, -1.26855, -0.262207, 77.875, -0.939941, 0.414307, 0.854492, 0.0656128, 0.0245972, 0.608887, 0.0436707, -0.0190735, -0.469727, 0.0245972, 0.608887, 0.0436707, -0.469727, -0.469727, 0.0574951, 0.608887, 0.0436707, -0.0190735, -0.469727, wrist
-0.435547, 0.4021, -0.190186, -0.333496, -0.235107, 65.625, -0.865234, -0.247192, 0.378418, 0.0143433, 0.0175171, 0.128906, 0.0325317, -0.0150146, -0.0866089, 0.0175171, 0.128906, 0.0325317, -0.0866089, -0.0866089, 0.0594482, 0.128906, 0.0325317, -0.0150146, -0.0866089, wrist
-0.822266, 0.77002, -0.148071, -0.396729, -0.345215, 19.3438, 0.0333252, -0.400146, 0.59668, 0.899902, 0.0282593, 0.524414, 0.0935059, -0.0652466, -0.184937, 0.0282593, 0.524414, 0.0935059, -0.184937, -0.184937, 0.344971, 0.524414, 0.0935059, -0.0652466, -0.184937, wrist
-0.26001, 0.433105, -0.144165, -0.285156, -0.331299, 73.5, 0.910645, 0.0270386, 0.62207, 0.105896, 0.0367737, 0.107971, 0.0543518, -0.0175781, 0.00427246, 0.0367737, 0.107971, 0.0543518, 0.00427246, 0.00427246, 0.162354, 0.107971, 0.0543518, -0.0175781, 0.00427246, wrist
0.330811, 0.346191, -0.0469971, -0.0299072, -0.185181, 74.375, 0.91748, 0.679199, 0.675293, 0.324219, 0.0415039, 0.0909424, 0.0510254, -0.00950623, 0.0336914, 0.0415039, 0.0909424, 0.0510254, 0.0336914, 0.0336914, 0.0384521, 0.0909424, 0.0510254, -0.00950623, 0.0336914, wrist
